iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
45,add_node,random,36,47,0.16261469999972178,,,True,False,,,,best_parent=2,0.3997458974168117,"[0.755541, 0.000816, 0.23265, -0.09081, -0.187981, 0.204519, -0.210978, -0.217496]","[2.439779, 0.07671, 0.779378, 0.64516, -0.33158, 0.768995, -0.25182, -0.220904]","[5.41518, 0.84372, 1.986697, 2.522536, -0.089039, 2.850639, -0.285676, 1.33367]"
46,add_node,goal_bias,32,48,0.16424879999976838,,,True,False,,,,best_parent=32,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]"
46,connect_goal,,32,48,0.1648653000002014,,,True,False,,,,periodic_goal_connected,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]",
47,add_node,random,44,49,0.17164909999974043,,,True,False,,,,best_parent=44,0.4185970324267542,"[2.152958, 0.10577, 0.371054, 0.113582, -0.376502, 0.114723, 0.784956, 0.74864]","[2.3419, 0.158547, 0.63718, -0.142385, -0.350595, 0.282021, 0.859813, 0.926905]","[4.103903, 0.650724, 3.118967, -2.529436, -0.109002, 1.842181, 1.557902, 2.589338]"
48,add_node,random,39,50,0.17482689999997092,,,True,False,,,,best_parent=27,0.6929662553846818,"[3.037827, 0.075484, -0.487964, -0.982334, 0.112607, -0.236068, -0.096849, 0.472102]","[3.556355, 0.265614, -1.03319, -1.07806, -0.602831, -0.267427, -0.319273, 0.457835]","[6.897469, 0.973189, -2.231704, -0.116627, -2.859938, -2.0655, -0.178192, -2.75245]"
49,add_node,random,46,51,0.1801144999999451,,,True,False,,,,best_parent=2,0.4267240375959594,"[0.755541, 0.000816, 0.23265, -0.09081, -0.187981, 0.204519, -0.210978, -0.217496]","[2.503045, 0.144893, 0.976146, 0.716248, -0.131818, 0.665917, -0.028696, -0.465762]","[3.079362, 0.766001, 2.768591, 1.363818, 1.687909, -0.27307, 2.003836, -2.696279]"
50,add_node,random,23,52,0.1862970000001951,,,True,False,,,,best_parent=13,0.5873465704362801,"[1.903629, -0.351134, -0.072276, -0.361313, -0.672947, 0.384715, 0.242452, 0.216115]","[2.9455, -0.644848, -0.66754, -0.040853, -0.904761, 1.0152, 0.566444, 0.361606]","[4.255758, -0.87324, -1.937432, 1.164955, 0.804776, 2.119712, -0.309634, 0.381186]"
50,connect_goal,,32,52,0.1872032000001127,,,True,False,,,,periodic_goal_connected,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]",
51,add_node,random,50,53,0.19227139999929932,,,True,False,,,,best_parent=2,0.4664770225848904,"[0.755541, 0.000816, 0.23265, -0.09081, -0.187981, 0.204519, -0.210978, -0.217496]","[2.759128, 0.106025, 1.110716, 0.921101, 0.006005, 0.342045, -0.007945, -0.573828]","[4.64679, -0.180476, 2.102674, 2.431135, 1.021939, -2.045308, 0.145015, -1.370414]"
52,add_node,goal_bias,32,54,0.19415099999969243,,,True,False,,,,best_parent=32,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]"
52,connect_goal,,32,54,0.19474429999991116,,,True,False,,,,periodic_goal_connected,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]",
53,add_node,goal_bias,32,55,0.19640100000015082,,,True,False,,,,best_parent=32,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]"
53,connect_goal,,32,55,0.19706239999959507,,,True,False,,,,periodic_goal_connected,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]",
