iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,new_node_collision_count,random_new_node_collision_count,rewire_collision_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
2419,add_node,random,1993,2286,59.94497770000453,,,135,135,1,True,False,,,,best_parent=600,1.270740157369073,"[4.698437, 0.004191, 1.147914, -0.395521, -0.833715, 1.99019, 0.377798, 0.537561]","[5.140981, -0.019521, 2.289425, 0.669984, -1.333578, 2.169297, -0.858649, -0.009389]","[4.604948, 0.435185, 2.878861, 0.185824, -0.904576, 2.626392, -1.449907, -0.501186]"
2420,add_node,random,2166,2287,59.99026280000544,,,135,135,1,True,False,,,,best_parent=198,0.9004210033921939,"[1.604765, -0.339929, 0.052688, -1.282331, -0.747645, -0.960263, 0.314646, 1.202063]","[1.558189, -0.334936, 1.413802, -1.45061, -1.133316, -2.349435, -0.295261, 1.64023]","[2.874754, -0.496493, 1.510316, -2.377356, -0.442237, -3.102406, -0.946215, 1.792585]"
2420,connect_goal,,65,2287,60.014834900001006,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2421,add_node,random,2198,2288,60.03518310000072,,,135,135,1,True,False,,,,best_parent=1804,0.8207829819358822,"[1.590365, -0.108938, -0.71779, 0.127625, 1.998255, -1.581371, 1.841704, 0.194021]","[1.492121, -0.185033, -0.78365, -0.528918, 2.277842, -1.860221, 2.263548, 0.101412]","[1.96787, -0.546579, -1.02387, -1.281251, 2.479081, -1.830649, 2.691976, -0.731352]"
2422,add_node,goal_bias,69,2289,60.06840060000104,,,135,135,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2422,connect_goal,,65,2289,60.102261,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2423,add_node,goal_bias,69,2290,60.13376810000045,,,135,135,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2423,connect_goal,,65,2290,60.21095190000051,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2424,add_node,goal_bias,69,2291,60.28245130000141,,,135,135,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2424,connect_goal,,65,2291,60.31541550000111,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2425,add_node,random,2217,2292,60.325539900004514,,,135,135,1,True,False,,,,best_parent=381,1.2681283811124868,"[4.564723, 0.145835, -1.057754, 1.73384, -1.351079, -0.734972, 1.006021, -1.111086]","[4.064022, -0.118149, -0.507997, 1.834641, -1.532495, -0.856932, 2.249886, -2.113289]","[4.138184, -0.444425, 0.621196, 2.41293, -1.561898, -0.803082, 2.417683, -2.468158]"
2426,add_node,random,1599,2293,60.33911580000131,,,135,135,1,True,False,,,,best_parent=473,1.1517615955487397,"[4.69732, 0.243293, 1.261418, 1.158457, -1.341168, -1.88071, 1.182396, -0.105338]","[4.913728, 0.445019, 1.876705, 0.397378, -0.786575, -2.435561, 2.041949, 0.293238]","[5.992742, 0.637342, 3.043785, 1.752608, 0.417594, -2.390061, 2.381062, 1.966077]"
2427,add_node,random,623,2294,60.35759430000326,,,135,135,1,True,False,,,,best_parent=146,1.3163875165353227,"[5.713089, 0.245077, -0.687751, -0.232194, 1.40529, -0.49169, -0.501378, 1.203468]","[6.076578, -0.282413, -1.265905, -0.726715, 1.994053, -1.311272, -0.562143, 0.930249]","[6.032907, -0.337577, -2.507423, -0.476234, 3.014147, -1.020636, -0.345121, 1.753656]"
2427,rewire,random,1379,2294,60.35859370000253,0.00032720000308472663,0.00032720000308472663,135,135,1,True,False,,,,rewired_to=2293,1.6612158905582917,"[6.076578, -0.282413, -1.265905, -0.726715, 1.994053, -1.311272, -0.562143, 0.930249]","[5.964133, -0.654894, -2.078545, -0.045782, 1.54444, -1.801173, 0.675437, 0.465769]","[6.032907, -0.337577, -2.507423, -0.476234, 3.014147, -1.020636, -0.345121, 1.753656]"
2428,add_node,random,1269,2295,60.37124010000116,,,135,135,1,True,False,,,,best_parent=969,0.9562075304257146,"[3.756833, 0.559287, -0.189073, 0.963149, -1.682743, -0.831415, 1.592883, 1.044103]","[4.128257, 0.658612, -0.602763, 1.296113, -1.57022, -0.841068, 1.949579, 1.515197]","[4.694106, 0.975843, -1.108052, 1.651082, -1.436972, -1.213061, 2.508706, 2.165009]"
2429,add_node,random,2284,2296,60.423277699999744,,,135,135,1,True,False,,,,best_parent=1013,1.2114888877583123,"[6.091794, 0.525199, 0.86461, -0.819306, 0.172094, -0.189208, -1.763238, 1.751929]","[5.83391, 0.643421, 0.992057, -1.123951, -0.140541, -0.152945, -1.68679, 2.083936]","[5.580323, 0.91219, 0.393975, -1.401209, -1.056351, 0.665444, -0.974179, 2.772677]"
2430,add_node,goal_bias,69,2297,60.480718500002695,,,135,135,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2430,connect_goal,,65,2297,60.51182020000124,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2431,add_node,random,1769,2298,60.52185240000108,,,135,135,1,True,False,,,,best_parent=1146,1.6775248423171532,"[3.660012, 0.104581, -0.698882, 1.123527, -1.526931, 0.993548, -1.856853, 1.945291]","[2.276337, -0.380256, -0.535447, 1.322705, -1.660208, 0.78722, -2.474268, 2.372263]","[1.555517, -0.641657, -1.428725, 0.694043, -1.996635, 0.086721, -2.976651, 2.117181]"
2432,add_node,random,1487,2299,60.52700200000254,,,135,135,1,True,False,,,,best_parent=1487,1.357034269624297,"[5.392574, 0.173833, 2.097938, 1.469646, -0.634099, 0.877806, 1.456801, 0.553164]","[5.568588, 0.218631, 2.186212, 1.602403, -0.773689, 0.638616, 1.38057, 0.228949]","[6.159375, 0.368996, 2.482502, 2.048, -1.242218, -0.164222, 1.124701, -0.859275]"
2433,add_node,random,1256,2300,60.54004990000249,,,135,135,1,True,False,,,,best_parent=78,0.656451064261989,"[0.636726, -0.315217, -0.4932, 0.274251, -0.389163, 0.962509, 0.422521, -0.953746]","[2.174734, -0.19159, -0.033338, 0.077191, -0.49876, 0.685919, 2.062445, -1.326072]","[1.441661, 0.007775, 1.171683, 0.910745, -0.605234, 0.589353, 2.673266, -1.499775]"
2434,add_node,random,2282,2301,60.55314990000625,,,135,135,1,True,False,,,,best_parent=887,1.357524339449257,"[3.833996, 0.001244, -1.453458, 1.514315, -1.674278, -1.493489, 1.113975, -2.026706]","[3.240569, -0.397123, -1.920679, 1.523498, -2.164491, -1.07249, 0.377759, -2.249112]","[3.460271, -0.604035, -2.491056, 1.156884, -2.439189, 0.415967, -0.817956, -2.976175]"
2435,add_node,random,2141,2302,60.58821850000095,,,135,135,1,True,False,,,,best_parent=434,1.235812673285526,"[4.13138, -0.139124, 1.32992, 0.897001, -1.020935, -1.960264, 0.800906, -0.462692]","[4.999697, -0.52869, 1.140954, 1.139246, -0.658734, -2.188053, -0.381351, -1.27338]","[4.838107, -0.507489, 1.496148, 0.413402, 0.441771, -1.674453, -0.453392, -2.116533]"
2436,choose_parent,random,1825,2302,60.60135500000615,0.0005187999995541759,0.0005187999995541759,135,135,1,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[0.766884, 0.63033, -1.697461, 1.400926, 0.667867, -0.079516, -0.149667, -1.522262]",0.6666666666666666,parent_edge_collision,,"[0.682878, 0.571079, -1.973117, 1.479757, 0.383707, -0.485205, -0.545017, -1.173113]","[0.808886, 0.659955, -1.559632, 1.36151, 0.809947, 0.123329, 0.048007, -1.696837]","[0.255127, 0.791964, -1.290731, 0.989219, 0.63325, -0.674284, 1.255268, -3.125983]"
2436,add_node,random,1474,2303,60.60309700000653,,,135,135,1,True,False,,,,best_parent=74,0.6296153775959411,"[0.570831, 0.23139, -0.56081, 1.053048, 0.584621, 0.484404, 0.535834, -0.787196]","[0.808886, 0.659955, -1.559632, 1.36151, 0.809947, 0.123329, 0.048007, -1.696837]","[0.255127, 0.791964, -1.290731, 0.989219, 0.63325, -0.674284, 1.255268, -3.125983]"
2437,add_node,random,1778,2304,60.620240500000364,,,135,135,1,True,False,,,,best_parent=790,1.7987093229047215,"[4.852193, -0.593884, 2.107586, 0.809105, 1.922744, -0.288713, 2.152392, 0.55227]","[3.13488, -0.658167, 2.587001, 1.112984, 2.291265, -1.100083, 1.853878, 1.277667]","[0.096106, -0.901902, 2.963058, 0.759998, 2.564058, -2.939175, 1.378631, 3.021935]"
2438,add_node,random,1287,2305,60.65357970000332,,,135,135,1,True,False,,,,best_parent=1287,1.4422978608835606,"[6.66897, -0.223638, 2.033445, -0.264467, 1.550748, 0.605898, 2.272486, -0.044018]","[6.844273, -0.309819, 2.281482, -0.407162, 1.739931, 0.734739, 2.297383, -0.201699]","[7.390371, -0.578287, 3.054164, -0.851681, 2.329267, 1.136104, 2.374939, -0.692902]"
2439,add_node,goal_bias,69,2306,60.74047470000369,,,135,135,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2439,connect_goal,,65,2306,60.786909600006766,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2440,add_node,random,2094,2307,60.83662030000414,,,135,135,1,True,False,,,,best_parent=1183,1.3265214181632625,"[4.977388, -0.028521, -1.755297, 1.383926, -1.093126, -0.661757, 1.329535, -0.816279]","[5.23892, -0.364909, -1.797869, 1.627427, -0.490227, -0.527432, 1.986231, -0.761522]","[5.687467, -0.652574, -1.166228, 2.254291, 0.084038, -0.76233, 2.513847, -2.400528]"
2440,connect_goal,,65,2307,60.88826490000065,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2441,add_node,random,1174,2308,60.90651130000333,,,135,135,1,True,False,,,,best_parent=228,1.2810627620426507,"[4.633964, -0.232383, 1.588514, 1.072312, 0.933059, 1.384533, 0.820672, 0.918991]","[3.321374, -0.343967, 1.701598, 1.501106, 0.879882, 1.957826, 0.577075, 1.377908]","[2.875874, -0.392837, 1.295285, 1.464612, 0.441126, 1.764937, 0.365091, 1.691327]"
2442,add_node,random,1876,2309,60.98987950000446,,,135,135,1,True,False,,,,best_parent=1416,1.1530808138745825,"[3.597866, -0.033981, 0.662835, 0.826243, -1.080206, -2.045922, 1.356677, -0.149306]","[3.832207, -0.562161, 1.304675, 1.148437, -1.264085, -1.633082, 1.452642, -1.260421]","[2.952454, -0.960833, 0.294001, 2.613432, -0.993542, -1.685717, 2.250891, -0.73456]"
2443,add_node,random,986,2310,61.02182220000395,,,135,135,1,True,False,,,,best_parent=920,1.614060304698156,"[5.935425, -0.528343, -1.209219, -0.386612, 1.40284, -1.848935, -0.647253, 0.179115]","[6.152064, -0.602692, -1.519603, -0.109344, 0.858554, -2.308574, -1.116525, 0.045989]","[5.783395, -0.835395, -1.903964, -0.111893, -0.698276, -2.576814, -1.712472, -0.556422]"
2444,add_node,goal_bias,69,2311,61.06289440000546,,,135,135,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2444,connect_goal,,65,2311,61.09588170000643,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2445,add_node,random,2248,2312,61.10604090000561,,,135,135,1,True,False,,,,best_parent=1157,1.732005465840046,"[5.568524, -0.46667, 1.052907, 0.627493, 1.525041, 0.754749, 1.957012, -0.928154]","[6.31445, -0.368239, -0.361759, 0.409891, 1.862421, 0.471578, 1.496507, -1.793614]","[7.26025, -0.577171, -0.983354, 0.547771, 1.721579, 1.369289, 0.339529, -2.004134]"
2446,choose_parent,random,552,2312,61.145118000000366,0.0006850999998277985,0.0006850999998277985,135,135,1,False,True,"[[""rt_link5_0"", ""collision_object_0""]]","[4.064824, 0.650301, 0.739037, 0.688078, 0.694251, 2.304606, 1.822549, 1.65131]",0.4444444444444444,parent_edge_collision,,"[4.827104, 0.613474, 0.570183, 0.465784, 0.318797, 2.289659, 1.603116, 1.865138]","[3.111975, 0.696335, 0.950104, 0.965945, 1.163569, 2.32329, 2.09684, 1.384025]","[3.975207, 0.941439, -0.311892, 0.211232, 1.968784, 2.211681, 2.725316, 0.992737]"
2446,add_node,random,2239,2313,61.14674840000225,,,135,135,1,True,False,,,,best_parent=729,1.1879764444707819,"[3.642409, 0.624214, 1.341665, 0.880086, 0.395234, 1.959118, 1.565964, 1.680514]","[3.111975, 0.696335, 0.950104, 0.965945, 1.163569, 2.32329, 2.09684, 1.384025]","[3.975207, 0.941439, -0.311892, 0.211232, 1.968784, 2.211681, 2.725316, 0.992737]"
2447,choose_parent,random,105,2313,61.14999499999976,0.0007038999974611215,0.0007038999974611215,135,135,1,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]","[4.249253, 0.468845, -0.229988, 0.402296, 0.932, 0.713572, -0.875287, 1.514436]",0.07407407407407407,parent_edge_collision,,"[4.309585, 0.462764, -0.174789, 0.335006, 0.914578, 0.667651, -0.779833, 1.566642]","[3.495097, 0.544853, -0.919979, 1.243411, 1.149763, 1.287589, -2.068465, 0.861853]","[3.469676, 0.76715, -1.577215, 0.987699, 0.884279, 1.455286, -2.545142, 0.881777]"
2447,choose_parent,random,194,2313,61.15065940000204,0.00028000000020256266,0.00028000000020256266,135,135,1,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[3.958805, 0.523491, -0.494269, 0.214164, 1.145914, 1.233391, -1.354852, 1.327425]",0.17391304347826086,parent_edge_collision,,"[4.056428, 0.518993, -0.404646, -0.002519, 1.145104, 1.221981, -1.204617, 1.425441]","[3.495097, 0.544853, -0.919979, 1.243411, 1.149763, 1.287589, -2.068465, 0.861853]","[3.469676, 0.76715, -1.577215, 0.987699, 0.884279, 1.455286, -2.545142, 0.881777]"
2447,choose_parent,random,590,2313,61.15202730000601,0.0005413000035332516,0.0005413000035332516,135,135,1,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[3.753912, 0.522146, -0.710937, 0.331807, 1.243218, 1.363546, -1.604755, 1.298271]",0.4230769230769231,parent_edge_collision,,"[3.94371, 0.505494, -0.55764, -0.336702, 1.311752, 1.419249, -1.264702, 1.618311]","[3.495097, 0.544853, -0.919979, 1.243411, 1.149763, 1.287589, -2.068465, 0.861853]","[3.469676, 0.76715, -1.577215, 0.987699, 0.884279, 1.455286, -2.545142, 0.881777]"
2447,choose_parent,random,1565,2313,61.15278120000585,0.000214299994695466,0.000214299994695466,135,135,1,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.212427, 0.608568, -0.03426, 0.047207, 1.300818, 1.718834, -1.683545, 1.443055]",0.1111111111111111,parent_edge_collision,,"[4.302093, 0.616533, 0.076454, -0.102319, 1.3197, 1.77274, -1.63543, 1.515705]","[3.495097, 0.544853, -0.919979, 1.243411, 1.149763, 1.287589, -2.068465, 0.861853]","[3.469676, 0.76715, -1.577215, 0.987699, 0.884279, 1.455286, -2.545142, 0.881777]"
2447,choose_parent,random,1682,2313,61.153708700003335,0.0007467999967047945,0.0007467999967047945,135,135,1,False,True,"[[""rt_link5_0"", ""collision_object_0""]]","[3.595435, 0.552096, -0.812983, 0.456091, 1.25888, 1.32539, -1.84222, 1.31373]",0.5384615384615384,parent_edge_collision,,"[3.712497, 0.560547, -0.688154, -0.462448, 1.386183, 1.369491, -1.578268, 1.840919]","[3.495097, 0.544853, -0.919979, 1.243411, 1.149763, 1.287589, -2.068465, 0.861853]","[3.469676, 0.76715, -1.577215, 0.987699, 0.884279, 1.455286, -2.545142, 0.881777]"
2447,add_node,random,1911,2314,61.15375370000402,,,135,135,1,True,False,,,,best_parent=239,1.1462436343553248,"[4.183314, 0.459551, -0.504127, 0.241756, 1.125095, 1.334009, -1.346876, 1.101962]","[3.495097, 0.544853, -0.919979, 1.243411, 1.149763, 1.287589, -2.068465, 0.861853]","[3.469676, 0.76715, -1.577215, 0.987699, 0.884279, 1.455286, -2.545142, 0.881777]"
2448,add_node,goal_bias,69,2315,61.18691910000052,,,135,135,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2448,connect_goal,,65,2315,61.26869790000637,,,135,135,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2449,choose_parent,random,788,2315,61.30668730000616,0.00038700000004610047,0.00038700000004610047,135,135,1,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[6.222229, -0.060695, -1.731283, 1.022411, 1.811075, 0.597425, -0.154691, 0.618887]",0.3,parent_edge_collision,,"[6.079779, -0.164401, -1.852778, 1.091066, 2.057124, 0.646756, -0.025997, 0.318231]","[6.554611, 0.181287, -1.447795, 0.862216, 1.236961, 0.482318, -0.454978, 1.320419]","[7.895124, 0.280581, -1.447035, 1.197959, -0.237231, 0.963778, 0.201949, 0.935862]"
2449,choose_parent,random,1132,2315,61.30864170000132,0.0002810000005410984,0.0002810000005410984,135,135,1,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[6.10254, -0.047098, -1.837879, 1.092576, 1.909626, 0.618326, 0.232884, 0.535415]",0.21739130434782608,parent_edge_collision,,"[5.976964, -0.110538, -1.946236, 1.156566, 2.096477, 0.656106, 0.423957, 0.317359]","[6.554611, 0.181287, -1.447795, 0.862216, 1.236961, 0.482318, -0.454978, 1.320419]","[7.895124, 0.280581, -1.447035, 1.197959, -0.237231, 0.963778, 0.201949, 0.935862]"
2449,choose_parent,random,1192,2315,61.30950970000413,0.00019840000459225848,0.00019840000459225848,135,135,1,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[5.784018, -0.158585, -1.664254, 0.825292, 2.03732, 0.671608, -0.069345, 0.344939]",0.13043478260869565,parent_edge_collision,,"[5.668429, -0.209566, -1.696723, 0.819753, 2.157374, 0.700002, -0.0115, 0.198617]","[6.554611, 0.181287, -1.447795, 0.862216, 1.236961, 0.482318, -0.454978, 1.320419]","[7.895124, 0.280581, -1.447035, 1.197959, -0.237231, 0.963778, 0.201949, 0.935862]"
2449,choose_parent,random,1519,2315,61.311048300005496,0.0004893000004813075,0.0004893000004813075,135,135,1,False,True,"[[""rt_link_linear_track_0"", ""rt_link5_0""]]","[6.020176, -0.007099, -1.764661, 1.245932, 1.80737, 0.644735, 0.03934, 0.845671]",0.4,parent_edge_collision,,"[5.663885, -0.13269, -1.975905, 1.501742, 2.187642, 0.753013, 0.368885, 0.529173]","[6.554611, 0.181287, -1.447795, 0.862216, 1.236961, 0.482318, -0.454978, 1.320419]","[7.895124, 0.280581, -1.447035, 1.197959, -0.237231, 0.963778, 0.201949, 0.935862]"
2449,choose_parent,random,2012,2315,61.31227260000014,0.0004442999997991137,0.0004442999997991137,135,135,1,False,True,"[[""rt_link_linear_track_0"", ""rt_link5_0""], [""rt_link_linear_track_0"", ""rt_link6_0""]]","[6.2261, -0.104087, -1.62993, 1.184433, 1.802522, 0.464485, -0.215428, 0.614119]",0.36363636363636365,parent_edge_collision,,"[6.03838, -0.267158, -1.734007, 1.368557, 2.125699, 0.454294, -0.078542, 0.210519]","[6.554611, 0.181287, -1.447795, 0.862216, 1.236961, 0.482318, -0.454978, 1.320419]","[7.895124, 0.280581, -1.447035, 1.197959, -0.237231, 0.963778, 0.201949, 0.935862]"
2449,add_node,random,459,2316,61.3127941000057,,,135,135,1,True,False,,,,best_parent=132,1.207725115208793,"[5.217216, 0.262664, -0.454242, -0.515291, 1.020515, -0.118692, -0.598602, 1.132902]","[6.554611, 0.181287, -1.447795, 0.862216, 1.236961, 0.482318, -0.454978, 1.320419]","[7.895124, 0.280581, -1.447035, 1.197959, -0.237231, 0.963778, 0.201949, 0.935862]"
2450,extend,random,2041,2316,61.315085700000054,0.0001843999998527579,0.0001843999998527579,136,136,1,False,True,"[[""rt_link_linear_track_0"", ""rt_link2_0""]]","[2.626326, 0.522165, -0.047786, -2.042298, 2.319608, -0.64942, 1.831487, -0.643449]",0.14285714285714285,extend_edge_collision,,"[2.581689, 0.525645, -0.021665, -2.012062, 2.324543, -0.617714, 1.815108, -0.673085]","[2.894148, 0.501283, -0.204509, -2.223716, 2.289995, -0.839652, 1.929759, -0.465637]","[4.196003, 0.399775, -0.966326, -3.105568, 2.14605, -1.764356, 2.407453, 0.39869]"
2451,add_node,goal_bias,69,2317,61.3573475000012,,,136,136,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2451,connect_goal,,65,2317,61.39693950000219,,,136,136,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2452,add_node,goal_bias,69,2318,61.426970500004245,,,136,136,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2452,connect_goal,,65,2318,61.50744690000283,,,136,136,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2453,add_node,goal_bias,69,2319,61.57145240000682,,,136,136,1,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
2453,connect_goal,,65,2319,61.60394150000502,,,136,136,1,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
2454,add_node,random,1930,2320,61.68278940000164,,,136,136,1,True,False,,,,best_parent=574,1.3121428990801651,"[3.460533, -0.360701, 0.597079, -0.323563, -1.171712, 2.079637, 0.299209, 1.212189]","[2.60735, -0.388331, -0.342066, -0.532426, -1.388221, 2.547542, -0.776019, 1.687535]","[2.017368, -0.600032, -0.278799, -0.643931, -0.546948, 2.438057, -1.909484, 2.705935]"
2455,add_node,random,1842,2321,61.694667700001446,,,136,136,1,True,False,,,,best_parent=356,0.6321485542441525,"[0.919546, 0.212276, 0.921043, 0.116167, 0.223478, -0.795005, 0.026136, 0.942372]","[0.876022, 0.303169, 1.652276, 0.998446, 0.654943, -1.893047, 1.241552, 1.434415]","[0.120997, 0.416794, 1.278118, 1.78747, 1.281872, -3.106157, 3.002548, 0.273774]"
2456,add_node,random,2257,2322,61.707804300000134,,,136,136,1,True,False,,,,best_parent=1576,1.7581345185805834,"[4.768687, -0.439877, 1.646534, -0.793977, 1.908987, -2.026455, -1.467916, 1.76014]","[4.713007, -0.445533, 1.738416, -1.497115, 1.842725, -1.607569, -0.85205, 1.78744]","[4.722448, -0.538051, 1.894936, -1.994068, 0.593704, -1.089593, 0.065931, 3.078569]"
2457,add_node,random,1428,2323,61.75856150000618,,,136,136,1,True,False,,,,best_parent=1025,1.7876724881624222,"[6.245086, -0.573272, -1.474059, 0.111652, 1.36494, -2.090772, -0.11464, 0.445545]","[6.173507, -0.598171, -1.966848, 1.517147, 1.477934, -1.978143, 0.384895, 0.177706]","[6.077629, -0.587137, -2.050934, 2.891007, 1.839012, -1.727212, 0.058026, -1.177556]"
