iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,reason,cost,from_q,to_q,sample_q
69,add_node,random,53,71,True,False,,best_parent=0,0.6645493581402013,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.103111, -0.217071, -0.671527, -0.023992, 0.169593, -0.758484, -0.009523, -0.722252]","[2.689888, -0.233148, -0.80284, -2.891365, -1.024096, -0.750473, -1.289865, -1.888848]"
70,extend,random,64,71,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[5.131274, 0.021491, -0.326029, 0.904688, -0.123925, -0.797615, 0.192086, -1.240962]","[5.267651, 0.021631, -0.253629, 1.078954, -0.032592, -0.99069, 0.522515, -1.01682]","[6.199843, 0.022594, 0.241258, 2.270139, 0.591709, -2.310437, 2.781135, 0.515289]"
71,add_node,goal_bias,66,72,True,False,,best_parent=0,0.6700750848544803,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.269743, 0.7934, -2.10742, -1.509082, 1.75035, 1.2483, 0.362973, -1.381735]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
72,add_node,goal_bias,71,73,True,False,,best_parent=0,0.7446113101521353,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.445534, 0.836404, -2.393461, -1.741916, 1.866803, 1.429789, 0.261919, -1.529726]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
73,choose_parent,random,1,73,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[4.587476, -0.234567, -0.590028, 0.755634, 0.678541, -1.125277, 0.017303, -0.269618]","[4.991234, -0.224947, 0.228757, 2.282056, 2.939198, -2.20856, 1.39676, 0.927823]"
73,add_node,random,60,74,True,False,,best_parent=0,0.6962435379443138,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.587476, -0.234567, -0.590028, 0.755634, 0.678541, -1.125277, 0.017303, -0.269618]","[4.991234, -0.224947, 0.228757, 2.282056, 2.939198, -2.20856, 1.39676, 0.927823]"
74,choose_parent,random,1,74,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[2.999488, -0.743378, -1.768906, 1.844009, 0.506985, -2.530231, -0.554521, 1.377274]"
74,choose_parent,random,7,74,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.624299, 0.563317, 0.00049, 0.849759, -0.135368, -0.029077, 0.89297, -0.280345]","[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[2.999488, -0.743378, -1.768906, 1.844009, 0.506985, -2.530231, -0.554521, 1.377274]"
74,choose_parent,random,11,74,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.744462, 0.578889, 0.5149, 0.924061, -0.358305, 0.338257, 0.821053, -0.695279]","[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[2.999488, -0.743378, -1.768906, 1.844009, 0.506985, -2.530231, -0.554521, 1.377274]"
74,choose_parent,random,51,74,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.904952, 0.59719, 1.194006, 0.682405, -0.073171, -0.53377, 1.759673, 0.587419]","[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[2.999488, -0.743378, -1.768906, 1.844009, 0.506985, -2.530231, -0.554521, 1.377274]"
74,choose_parent,random,63,74,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.252866, 0.140625, 0.393042, 0.802458, 0.277792, -0.210057, 0.077484, -0.57943]","[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[2.999488, -0.743378, -1.768906, 1.844009, 0.506985, -2.530231, -0.554521, 1.377274]"
74,add_node,random,73,75,True,False,,best_parent=0,0.7314290121012318,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[2.999488, -0.743378, -1.768906, 1.844009, 0.506985, -2.530231, -0.554521, 1.377274]"
75,add_node,random,41,76,True,False,,best_parent=0,0.40818426540197356,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.16418, 0.571032, 0.422813, 0.450067, -0.290556, -0.938829, 0.423741, 0.940393]","[0.964073, 0.636021, 2.098701, 2.879406, 0.97296, -3.050724, -2.785252, 0.972018]"
76,choose_parent,random,1,76,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[4.503036, -0.357628, -0.429167, 0.756588, 0.672155, -1.412453, -0.301637, 0.100711]","[5.961447, -0.83526, 2.853752, -0.8032, 0.85664, -2.213347, -2.616336, 1.371208]"
76,add_node,random,74,77,True,False,,best_parent=0,0.7722004875767002,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.503036, -0.357628, -0.429167, 0.756588, 0.672155, -1.412453, -0.301637, 0.100711]","[5.961447, -0.83526, 2.853752, -0.8032, 0.85664, -2.213347, -2.616336, 1.371208]"
77,add_node,goal_bias,72,78,True,False,,best_parent=0,0.8201776557979497,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
78,add_node,random,62,79,True,False,,best_parent=0,0.5667708070664594,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.724352, -0.009332, 0.889697, 0.571633, 0.27428, 0.510099, 0.074417, -0.475034]","[3.005927, -0.473845, 1.729352, 0.433559, 2.959037, 0.802848, -1.926009, 0.105294]"
79,choose_parent,random,1,79,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[4.845438, -0.292938, -0.349332, 0.678092, 0.89864, -1.379199, -0.321404, 0.36854]","[7.537689, 0.215708, 0.278394, 0.060892, 2.679462, -1.117733, -0.47683, 2.47444]"
79,add_node,random,76,80,True,False,,best_parent=0,0.7730866493544956,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.845438, -0.292938, -0.349332, 0.678092, 0.89864, -1.379199, -0.321404, 0.36854]","[7.537689, 0.215708, 0.278394, 0.060892, 2.679462, -1.117733, -0.47683, 2.47444]"
80,add_node,random,29,81,True,False,,best_parent=0,0.49780401149636233,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.23073, 0.391596, 0.311103, 0.058937, -1.128196, 0.924008, 0.423652, -0.431746]","[6.803474, 0.424554, -2.407121, -0.095868, -3.072427, 2.941345, 1.766414, 0.036268]"
81,extend,goal_bias,77,81,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
82,extend,goal_bias,77,81,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
83,add_node,random,69,82,True,False,,best_parent=0,0.5279255751468042,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.153139, 0.467611, 1.033037, -0.610856, -0.543747, 0.911935, 0.193438, -0.370913]","[6.033874, 0.172267, 2.875228, -2.466316, -0.212295, 3.103569, 2.614739, 0.97086]"
84,add_node,random,64,83,True,False,,best_parent=0,0.6977567852277594,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.219028, 0.004438, -0.553965, 0.874862, -0.307313, -1.024836, -0.100908, -1.384913]","[5.650404, -0.079391, -1.674447, 0.728245, -1.208812, -2.141803, -1.541205, -2.092539]"
85,extend,goal_bias,77,83,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
86,add_node,random,33,84,True,False,,best_parent=0,0.5030898797994002,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.779794, 0.385027, -0.886659, -1.194132, 1.324541, 1.190725, 0.724614, -0.619569]","[1.984683, 0.025772, 0.15257, -1.479228, 0.605943, 2.334323, -0.772332, -0.082403]"
87,choose_parent,random,1,84,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[3.661535, -0.109279, 1.000526, 0.65818, 0.563351, 0.659946, -0.036638, -0.590349]","[3.104247, -0.995966, 1.983756, 1.425991, 3.127871, 1.989323, -1.021874, -1.61338]"
87,choose_parent,random,74,84,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[3.661535, -0.109279, 1.000526, 0.65818, 0.563351, 0.659946, -0.036638, -0.590349]","[3.104247, -0.995966, 1.983756, 1.425991, 3.127871, 1.989323, -1.021874, -1.61338]"
87,choose_parent,random,79,84,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.845438, -0.292938, -0.349332, 0.678092, 0.89864, -1.379199, -0.321404, 0.36854]","[3.661535, -0.109279, 1.000526, 0.65818, 0.563351, 0.659946, -0.036638, -0.590349]","[3.104247, -0.995966, 1.983756, 1.425991, 3.127871, 1.989323, -1.021874, -1.61338]"
87,add_node,random,78,85,True,False,,best_parent=0,0.6217742000516768,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.661535, -0.109279, 1.000526, 0.65818, 0.563351, 0.659946, -0.036638, -0.590349]","[3.104247, -0.995966, 1.983756, 1.425991, 3.127871, 1.989323, -1.021874, -1.61338]"
88,choose_parent,random,1,85,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[4.738087, -0.309824, -0.399012, 0.520046, 1.051776, -1.181012, -0.661354, 0.559773]","[3.98261, -0.428658, -0.748627, -0.592193, 2.129462, 0.213723, -3.053741, 1.905566]"
88,add_node,random,79,86,True,False,,best_parent=0,0.8021684416267262,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.738087, -0.309824, -0.399012, 0.520046, 1.051776, -1.181012, -0.661354, 0.559773]","[3.98261, -0.428658, -0.748627, -0.592193, 2.129462, 0.213723, -3.053741, 1.905566]"
89,add_node,random,41,87,True,False,,best_parent=0,0.3817813966237749,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.356336, 0.616899, -0.063053, 0.037713, -0.669193, -0.62649, 0.730219, 1.011465]","[3.242145, 0.985474, -2.381483, -1.254507, -2.504461, 0.170017, 0.749349, 1.536236]"
90,extend,goal_bias,77,87,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
91,add_node,random,85,88,True,False,,best_parent=0,0.8409904499653216,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.826296, -0.339486, -0.511839, 0.140941, 1.070487, -1.070142, -0.909593, 0.649768]","[5.280881, -0.492345, -1.09329, -1.812768, 1.16691, -0.49878, -2.188883, 1.11356]"
92,add_node,random,56,89,True,False,,best_parent=0,0.6789496284074593,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.962279, -0.253675, -0.528376, 0.143198, 0.595119, -0.410928, 0.74876, -1.31824]","[5.768395, -0.078557, -0.705638, 0.351986, 1.361446, 0.320952, 0.846684, -2.049713]"
93,add_node,random,87,90,True,False,,best_parent=0,0.8643555748511135,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.114158, -0.279577, -0.61478, -0.10755, 1.247754, -0.961422, -1.089788, 0.778597]","[7.511921, 0.219433, -1.472238, -2.177372, 2.724316, -0.055829, -2.590739, 1.851681]"
94,add_node,random,70,91,True,False,,best_parent=0,0.6727751346094321,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.791489, -0.28584, -0.464311, -0.248583, 0.042171, -0.683964, 0.012886, -0.552719]","[1.357686, -0.822932, 1.154068, -2.002661, -0.953006, -0.101955, 0.187909, 0.771346]"
95,choose_parent,random,1,91,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[3.93505, -0.12701, 0.749691, 1.059891, -0.237466, -0.382249, 0.376418, -1.207029]","[0.382061, -0.631746, 2.364969, 1.782956, -1.42474, -1.709858, 1.905143, -2.609632]"
95,choose_parent,random,74,91,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[3.93505, -0.12701, 0.749691, 1.059891, -0.237466, -0.382249, 0.376418, -1.207029]","[0.382061, -0.631746, 2.364969, 1.782956, -1.42474, -1.709858, 1.905143, -2.609632]"
95,add_node,random,55,92,True,False,,best_parent=0,0.6148226856923644,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.93505, -0.12701, 0.749691, 1.059891, -0.237466, -0.382249, 0.376418, -1.207029]","[0.382061, -0.631746, 2.364969, 1.782956, -1.42474, -1.709858, 1.905143, -2.609632]"
96,add_node,random,50,93,True,False,,best_parent=0,0.2917523012044147,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.563473, 0.335325, 0.487233, -0.106931, -0.122876, 0.827475, 1.691334, -0.113876]","[0.244198, 0.163264, 3.069688, 0.049516, -0.167509, 2.542261, 1.724077, -0.448181]"
97,add_node,random,62,94,True,False,,best_parent=0,0.5294518195745112,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.733783, -0.03031, 0.628805, 0.591613, -0.323841, 0.630744, 0.598063, -0.613073]","[3.208491, -0.538548, -0.313159, 0.60378, -1.865778, 1.619958, 2.232556, -1.000867]"
98,add_node,random,61,95,True,False,,best_parent=0,0.7208851321993412,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.889694, -0.248457, -0.991434, 0.822435, -0.09609, -0.733259, -0.096274, 0.044235]","[7.396117, -0.219741, -1.674994, 2.690532, -0.558388, 1.162572, -0.138929, 2.816915]"
99,choose_parent,random,1,95,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[4.258243, -0.165039, 0.915386, 1.238493, -0.421122, -0.410591, 0.640748, -1.29859]","[7.11513, -0.501196, 2.380058, 2.817253, -2.044561, -0.661128, 2.977308, -2.10795]"
99,choose_parent,random,74,95,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[4.258243, -0.165039, 0.915386, 1.238493, -0.421122, -0.410591, 0.640748, -1.29859]","[7.11513, -0.501196, 2.380058, 2.817253, -2.044561, -0.661128, 2.977308, -2.10795]"
99,add_node,random,91,96,True,False,,best_parent=0,0.6435506275453529,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.258243, -0.165039, 0.915386, 1.238493, -0.421122, -0.410591, 0.640748, -1.29859]","[7.11513, -0.501196, 2.380058, 2.817253, -2.044561, -0.661128, 2.977308, -2.10795]"
100,add_node,random,70,97,True,False,,best_parent=0,0.708270604430434,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.390378, -0.208951, -0.789722, -0.35293, 0.145187, -0.975381, -0.164571, -0.798132]","[6.635077, -0.1455, -1.713297, -2.923243, -0.045523, -2.670215, -1.376113, -1.391056]"
101,add_node,random,56,98,True,False,,best_parent=0,0.6726039134777326,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.439883, -0.322675, -0.705818, 0.064263, 0.478764, -0.816413, 0.996077, -1.251441]","[2.491638, -0.417563, -2.435031, -0.024281, 1.433409, -2.077396, 3.053297, -2.489385]"
102,extend,random,51,98,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[2.904952, 0.59719, 1.194006, 0.682405, -0.073171, -0.53377, 1.759673, 0.587419]","[2.700558, 0.526871, 1.200627, 0.739859, 0.309116, -0.600974, 1.625181, 0.659258]","[1.417555, 0.085477, 1.242193, 1.100502, 2.708774, -1.022824, 0.780955, 1.110202]"
103,extend,goal_bias,77,98,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
104,add_node,random,86,99,True,False,,best_parent=0,0.4405178324933027,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.65427, 0.631084, -0.273428, 0.156378, -0.709481, -0.857524, 0.485418, 1.156596]","[6.485824, 0.765895, -2.272823, 1.284166, -1.092379, -3.053257, -1.841149, 2.535915]"
105,extend,goal_bias,77,99,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
106,choose_parent,random,1,99,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[5.023632, -0.059062, -0.482956, 1.032437, -0.122414, -1.342832, -0.138743, -1.532934]","[4.165557, -0.33792, -0.171123, 1.724426, 0.689564, -2.7393, -0.304893, -2.182964]"
106,add_node,random,82,100,True,False,,best_parent=0,0.7250409452864681,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.023632, -0.059062, -0.482956, 1.032437, -0.122414, -1.342832, -0.138743, -1.532934]","[4.165557, -0.33792, -0.171123, 1.724426, 0.689564, -2.7393, -0.304893, -2.182964]"
107,add_node,random,83,101,True,False,,best_parent=0,0.5183376930757294,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.638924, 0.450422, -0.622603, -1.431374, 1.243835, 1.269965, 0.649625, -0.850383]","[1.780313, 0.849007, 0.986831, -2.87738, 0.75193, 1.752934, 0.192563, -2.257209]"
108,choose_parent,random,73,101,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.587476, -0.234567, -0.590028, 0.755634, 0.678541, -1.125277, 0.017303, -0.269618]","[3.06064, 0.629158, 1.092066, 0.945899, -0.301514, -0.809856, 1.827913, 0.706464]","[4.088236, 0.840159, 0.419228, 2.685059, -1.808664, -2.632129, 2.278317, 1.492206]"
108,choose_parent,random,74,101,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[3.06064, 0.629158, 1.092066, 0.945899, -0.301514, -0.809856, 1.827913, 0.706464]","[4.088236, 0.840159, 0.419228, 2.685059, -1.808664, -2.632129, 2.278317, 1.492206]"
108,choose_parent,random,79,101,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.845438, -0.292938, -0.349332, 0.678092, 0.89864, -1.379199, -0.321404, 0.36854]","[3.06064, 0.629158, 1.092066, 0.945899, -0.301514, -0.809856, 1.827913, 0.706464]","[4.088236, 0.840159, 0.419228, 2.685059, -1.808664, -2.632129, 2.278317, 1.492206]"
